file_name,try_fixed_smells
96f52716c097c5f1ca36fa0de85710a2b619e7d8.dockerfile,""
970fc1bccc5be4d4fcb677607c8af0ed76237302.dockerfile,"use-no-install-recommends"
9717adbd6f46376bdd8af34a22da999360937c1c.dockerfile,""
972bdb96499df6d0dc33e43323942c6ea7917677.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
973d02a12fd734dd7868e54ea31f48d6fceee6bb.dockerfile,""
974ddb2bca2bf8c5dceb433197f782571a3fed54.dockerfile,""
9780c1a8328a8a6d5810173541fc4225e455207e.dockerfile,""
978752c86aa5d66aafe0e77e7e9a828159ee5b0e.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
978a71f99924566e0c48c51fe0a9c3baf3010fb3.dockerfile,""
97aaaea47f5dab835018cf851648151730a14b44.dockerfile,"do-not-use-apt-get-update-alone"
97aba403df0312eaf102aee5be3d01c34ebd8131.dockerfile,""
97df6d08a24a3ad0f7e78f7bca3bbeef353ebfd3.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
97e2c3c3401d1fbda0fb779dcdff2198308d88c1.dockerfile,""
97fb2485019959bf0e58469bee0327c21de97945.dockerfile,"use-no-install-recommends"
97fbcf744fdc492626ce0cb5861f3644d7857245.dockerfile,""
9800577e45cd4df7d11170647256ec66c8b12fca.dockerfile,""
9817cf0b56a046f4d25f94a6035fb332680a644d.dockerfile,"do-not-use-apt-get-update-alone,have-a-user"
9819072c6556fb6bb2b51d5e33c44f74c366e9c9.dockerfile,"use-no-install-recommends"
98356fc65ad44fd6122850257b7527a156f4fa9d.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,have-a-user"
9839d65657f843231842d25855b854244dc2d375.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
98500e97c5f304460aad0b3fd17a0993915a6faf.dockerfile,""
985d70263bd3a2846c7787c1343bf02996819ee7.dockerfile,""
98692e383225f87647add4b6f42425a3b8c001ec.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
986cfcbada508e1d5477f33565f4d96e5caff0e1.dockerfile,"use-no-install-recommends"
987b582d10def4326c0105e8233a25f617645942.dockerfile,""
988c61619f4a492bd7f9e24d1323a0a69cd0370c.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
9894a32014cfcf9e38ba4ee49e4caafaabd627ec.dockerfile,"use-no-install-recommends"
989657c68fb443ed2123fb2269fc1aaff6d6b79b.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
9899e841dbca823b901f72b2602a5f30d0aae3a8.dockerfile,"use-copy-instead-of-add"
989a4ef480205668ee5fc33fca77da064933d09d.dockerfile,""
98ad03c0db01228a08f213f3bdcf820648da38de.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
98b7dc478845f1745584bf813611f1f1a7a2c15f.dockerfile,""
98c313a73927949f1f575fc4475c42d6118bfe5e.dockerfile,""
98cdbdfaa141ad9a38778a74225d0c752d5356b8.dockerfile,"use-no-install-recommends"
98ce695262544c35a75df3d9513d2b656a7a8fc9.dockerfile,"use-no-install-recommends"
98e449e7990d9052bd728be91f08489c2281514c.dockerfile,"use-no-install-recommends"
98e60e18a5b7d9c75c16a0331cf0aadf7d4c1f4b.dockerfile,"use-no-install-recommends"
9908612063577580103ede315a916f010265deeb.dockerfile,""
990e0242bc211950123dec447acf95839d7999c8.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
991acbc178cd9b520c45862b49f41d162ad222a1.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
9925bba0ca6a0a4ae4b0e9f84f36e73b42b35564.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
9951d52e0f011bfe12a5ce7d099fdd8e061b49a1.dockerfile,""
9951e8e949bdc50382dde8a9ea9efb06ee54c3e6.dockerfile,"use-no-install-recommends,use-copy-instead-of-add,have-a-user"
99621a8337da1443431636c368f305e91160c39f.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
99655a602d8f18aabc93dfd21916725f304f2d20.dockerfile,""
9969db4c05281901766973e00126cd700bf5b199.dockerfile,""
998396b15a24fb812a3e523c02fb7071a9faef8b.dockerfile,""
9988f3b78339425a9b17e6e3f8c33801d7c71b7d.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
998d9480c1f03bc1a663b0f02eba8a8eb9895f33.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
999290c952cd605e3596801dc4ec49aef80d53d5.dockerfile,""
9995c30d10d182b17d64a5cbda2f0966dd7b8977.dockerfile,""
999a98fe055361693eedae4be0ab9243c0bddbfc.dockerfile,""
99a391dec3024fd76b42a68f906e3f79a529acf4.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
99aa3cb32afa56bcc1b472c08312150b0f254a8c.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
99af7c7142e968c788fe5bf4521463ca52445ee8.dockerfile,""
99c469501fa9a4d96a518b4703bbd7b02a90be42.dockerfile,""
99c7571080af6a20b7e75719b4de3c682b34ae24.dockerfile,""
99d13449104a88319122368a8654635ec4650e71.dockerfile,""
99ebc33156f9711e78c4f1f6b171d7cbd6b0662a.dockerfile,""
99fbe55be05577912c5a51023422f156b10537e0.dockerfile,""
9a05277fd429d26dd00fcc3666ed1a000bb26659.dockerfile,""
9a0783838ee3f7ef7d8c46b7744a973864028de9.dockerfile,""
9a080d0efb28c07966a8275949ae452b40ae2179.dockerfile,"use-no-install-recommends"
9a0e7aec66b13d0626281b5500e489ae2c853209.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add,have-a-user"
9a1799bcc5f845fd23a9af3e994bd2aa8eebd921.dockerfile,"use-no-install-recommends"
9a1a9aacab5c5b116b474eb90df4e2b2ba7f626d.dockerfile,""
9a2210dc3e4f64cd5ce41ff4f6eceb4b8db1e2e6.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
9a360c391f7204d5edce91573c339af0869e713c.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
9a66876d56ca58aceb2698486274ec979d6eb34b.dockerfile,""
9a69adf807d928020d19df3f4668326d33120de2.dockerfile,""
9a7f0e76792127cf7f95c64188efcb9c712f28e0.dockerfile,""
9a8dcf3abae45c60339c0ac8af4310a7ab200375.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
9a99848146acf46f1228799af5d544368e876ca7.dockerfile,"use-no-install-recommends,use-copy-instead-of-add,have-a-user"
9ac2eaeb8e1fc57119177f1f46933f4d5f983379.dockerfile,""
9ae6c476d1229d53f9e9bbe20cfbac1eaa9b9a73.dockerfile,""
9ae755d931ee7918c7558a5227def96af70ad7b3.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
9b00a45f36bc97cab69410153205670c41e5d3cd.dockerfile,""
9b0652bf95a23d9f92f3839113c557335ae0d874.dockerfile,""
9b08ce15f40e9f1b4b2a8a2c688b6b9f2a4360ef.dockerfile,"do-not-use-apt-get-update-alone,use-copy-instead-of-add"
9b1d297b224be56a2201636bd2165d82e4d0302b.dockerfile,"use-no-install-recommends"
9b2f15646f157bb66d9bafcd1860b214ae652873.dockerfile,""
9b30098adf3d12ee3f8ffc59945e64b9d8b332a9.dockerfile,"use-copy-instead-of-add"
9b351de876c35f8af95631bb4d32b59f521bd3e4.dockerfile,"use-no-install-recommends"
9b4398c86689ae3d15a3d51c9339179966b51e1d.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
9b49941b085e22a78f76eb8e1b3ed1139f1853fc.dockerfile,"use-no-install-recommends"
9b54a77116043901a03319ec3fd962ef0e52958d.dockerfile,""
9b5c479bd1df2d64aeb7dd0bfdf90a1c535a1ae6.dockerfile,"have-a-user"
9b5f6bbecc413e01a2037c9eef1b7cd3bfa180ae.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
9b6b96ad2c08c314c8f97d4c8f5b98141e21afaf.dockerfile,"use-no-install-recommends"
9b7b4fb6adad4aad59076650d67470c1091f5154.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
9b8029fd637087c10961f5ea34a139a6fce3e72e.dockerfile,""
9b94235c9779c958683b2123beb7f45e7a6b9833.dockerfile,""
9ba1140ebc7697a6ed9ddd3e765b8e116c47402d.dockerfile,"use-no-install-recommends,use-copy-instead-of-add,have-a-user"
9ba11a8b421b9f0a498d4a6390f58b73dcc3b645.dockerfile,""
9bb008731f9f269044e2de28e096b628dffa6f56.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
9bb868000af35309467fef89cda7f57d801fb74e.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add,have-a-user"
9bc965d229284b0a39f9c22ed2c94efdcdfd582b.dockerfile,""
9c0507f500eb9cd39432f5f6f562ac27d91120aa.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
9c0e83361abcf2964d9e4fb5c3398e425c3f6f0d.dockerfile,""
9c11e5e95109ac77f5811cfe9f5b8a60c0cb25e4.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
9c1fbccbcf65db57cbddc28b4dbc50a89fecf51c.dockerfile,"do-not-use-apt-get-update-alone"
9c220eef7755bd5ddaf5c3d275a97cdce3c9464f.dockerfile,""
9c248b87e57d0d5c02008aec759c600afc0af196.dockerfile,""
9c2890f5f1e47aa099879e4c7efda062ff943481.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
9c2a834dd89449ae9bab63287e3716ec5823c592.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
9c3ca1ff45259b70fd08531ff276cc1722b6352f.dockerfile,""
9c6b958fb5357f5545b5a40e1d6a4dea14fda0e6.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
9c70e0ac7c5f614191c1a0d2b456b69c50236bda.dockerfile,""
9c7d033c51a67c059612fcd08f5a699d66d4db34.dockerfile,"use-no-install-recommends"
9c9ee56b8c5c1b5fca73a1cf6e2869044ab640d1.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
9ca028f39e10656e9793984bde7a955fcf07aa3b.dockerfile,"use-no-install-recommends"
9ca75c60accdc388b53ed6a2075374df8b947c1c.dockerfile,"use-no-install-recommends"
9cac9542ad0b25ee76170526ad87bbdcdbd381fd.dockerfile,"use-copy-instead-of-add"
9cb7c8c1bc31f5e97f8537c7e700cce8c3b6953f.dockerfile,"use-no-install-recommends"
9cb9527b5b8c8207e9fa313aec2ab20fd344b20e.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,have-a-user"
9cbcf97997b3263d71ba39b7d891eaae2cf994c3.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
9cbdc5504fba5d19ab42b35d9fdbce30dfeaec47.dockerfile,""
9cd25ca2fed76b4c5d5b2480caee36a3eadaed01.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add,have-a-user"
9ce634cf0a20e920f0aa5a06f7aaa7e4584c7a78.dockerfile,""
9ceab73a386ef1f05f0f9ff45cc7cde1b87d2da1.dockerfile,"use-copy-instead-of-add"
9cfd1e9b1c1ffb470954aaa777f361a03aa6d0eb.dockerfile,""
9d0a11de8ac7ebfa15a33d5c8130e60d276cd2e6.dockerfile,"use-no-install-recommends"
9d1040fbed0f519a8c1576222214a9ad71ffde3a.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
9d15bfc8eedec9465dcaea03e679ee6e7601836d.dockerfile,""
9d2e696a1c6ee5c9136d85f2ba9553f4241119fe.dockerfile,""
9d66ba95bac4bce2c3d29b565a0e4d9c0e30a089.dockerfile,""
9d70605bb4f68f545cfad66377bc71e011ad70da.dockerfile,"use-no-install-recommends"
9d79702c4f38df771ff7213598146f18ee8f3d1b.dockerfile,""
9d7a67b7003f19ef6723ae99ebbd1551facda62c.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
9d7b863add951f49744ad2c48f2e2027c23b37c5.dockerfile,""
9d7c2b94f3c96ad152466bf62a251d2a28887d5a.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
9d96930f4de16a696dc5c20c76ac5217004f040c.dockerfile,"use-no-install-recommends"
9db077732892a84dacd898c4d72828ed41c27a3e.dockerfile,""
9dbbc700172749674ab5692aeeceef75eef8f419.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
9dcc6912d83aacedf4ad09a4cbfff4bea4f9a7f6.dockerfile,""
9e06ba13ecc0335db9ff8d198d72a09109e1c1c4.dockerfile,"use-no-install-recommends"
9e0d63bc4611709ace239c510c18b6b38da45ba4.dockerfile,""
9e1523946c8a0ea3196d81f110afa3140acd8633.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
9e2e1a5d92be59ab11c8010891f53b2af5dbac22.dockerfile,""
9e5f165458304c02929be1a86cb8b7395c62fd1d.dockerfile,""
9e7234e8a2aea265279be4b4a2035013e652219c.dockerfile,"use-no-install-recommends"
9e7e8f07d4c31032d1292c38e4d5813b95e14436.dockerfile,""
9e7fe161c85458954908291fe01a6be32d180d70.dockerfile,""
9e9fb0eb187aef147995ca6783ff9bd7d4dfca1b.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
9ea2757372dca6300a0cf75f749e53af36e3c8f1.dockerfile,""
9ea29c0e201e9cb1630e7bb682d1d7694665decd.dockerfile,""
9ea2cc375a9c1f09c6362b0206dd0e324d40b67c.dockerfile,""
9eb949077d77068057126133d5332f2bb6d2b1a7.dockerfile,"use-no-install-recommends"
9ee2cf16a2452d364bb4bada97eab5749c602c31.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
9f038d285008df89c57e929aa294a4ac4cfa8e7d.dockerfile,""
9f0df5e1cdea7c8264e36414674f38ba49e0a15b.dockerfile,"use-no-install-recommends"
9f176f43d8fac8f403b9d8df2fa5da5206acfbd3.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
9f1821fb6db5d5e4577e07f1381f77e26f54d9b5.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
9f36aa6149d4890b2e2b777916ff290a07005819.dockerfile,""
9f3a5e88ad4b63521017820ba14c7f3917fe8415.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
9f4cc74a66f67dd9fa61e137df94d32567cf4e9a.dockerfile,""
9f6432289d27c4b4c4877658d52f8ebd000766fd.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
9f7212b47226490398235c657931a5574945b3bd.dockerfile,"use-no-install-recommends"
9f79ce45501eab2947a35c4375283b319688792c.dockerfile,""
9f7da147e44ad89c6dca0ce2fb1900ab69e1b911.dockerfile,""
9f86957837eb633019441d722b09954ac63edbe7.dockerfile,"use-no-install-recommends"
9f91b775e1f348b66fecece4884167e7fc2beb64.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
9fb42c621aab0d6ee349fc2b2a781e783349561f.dockerfile,""
9fc91004db8da13964142f70f8d955fd76922099.dockerfile,"use-no-install-recommends,use-copy-instead-of-add,have-a-user"
9fd1ec55a6d08ca4429a9de0281130bb833ad7f2.dockerfile,"use-no-install-recommends"
9fd5f15ee2e654bdde7ea5403a48321669fc3ea6.dockerfile,""
9fe8d18756053f7ede555411540e85c7348f3394.dockerfile,""
9ff3705738138b7045d8ce03b4d69f07777ae10f.dockerfile,"use-no-install-recommends"
9ff65533362a6363cc8623b26a03d3ffa48b4fd2.dockerfile,""
9ffa4d2750dc3ce092b936f3c020105b72d2cf24.dockerfile,""
a013642d0156666755d9db5a4962c72590a96a50.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
a020e451f03a4db77e75c4407c10d52bf8f08693.dockerfile,""
a03cb217f91460797c827b58ffc20a9801c04aa1.dockerfile,""
a03d7e7cb41a6a2bc75c3278f6f3ede5c0f4d7a8.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
a0464865cd5351fc88d2faeafe38f97f350a34d0.dockerfile,""
a04918a98580c27acf74b5d80e9258ae78977ed1.dockerfile,"use-no-install-recommends"
a07d4e74471bd42a67c7b4ecbbbd5bd374fde495.dockerfile,""
a0840e6dac29090e0aca63a68ab050c11a57245e.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
a09c7ba1fd023c81bc136a03aaa002801db0f2dd.dockerfile,""
a0c40f5101d79a00784df6e8157f2bd371b20b20.dockerfile,""
a0d704d09d1bbdf7e0a5bfe9c4890b4a65c5c13e.dockerfile,"use-no-install-recommends"
a0e6859a8df6fcceab20e0a5a204f4435631118c.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
a0e78ff40428f29ae999c6590e69b559dd8bab74.dockerfile,"have-a-user"
a109332df07c7c131654487d3ae5d885f437784e.dockerfile,""
a10be5423a9caa43b58e28d4510c77a994550ba7.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,have-a-user"
a10db854f961fe09f2ffd008095e3c6a724d92ac.dockerfile,""
a10f5380806455fa6ea2335aa4153076345d47ad.dockerfile,""
a116bb424657578ae557b1b7ef2c6bbc552c067a.dockerfile,"use-no-install-recommends"
a1192f936974db9c96a6115228dfc9015f455962.dockerfile,"use-no-install-recommends"
a1230e5092a7e6bf6bddceb7021d31260e865f8d.dockerfile,"use-no-install-recommends"
a1269c83d9e205a0fc223faef538571bb669d88b.dockerfile,""
a12d485408d1c6fdc1fe1ef05e9b9de320cd8901.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
a13c5573d34e126e2f89c6ca63da6f3f401ab4f1.dockerfile,"use-no-install-recommends"
a143d77ddff09c752e4c1a74cc59b22366c1396f.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,have-a-user"
a14ebb50beca6e85290fa00ec621ecbdfe6080a8.dockerfile,"use-no-install-recommends"
a174bf9f52fb19bce526610848e9e420afc1f029.dockerfile,"use-no-install-recommends"
a17b0e0839b699306bf643cac89f0c9b49e216a9.dockerfile,""
a180dff1844969d7af5b85293101bebfec4b84a9.dockerfile,""
a1945de6110318d048f68af3fa125917d8491f5f.dockerfile,""
a1a5021d59e6fe8cf84b76dd940ac25a0fca178b.dockerfile,"use-no-install-recommends"
a1a581c75cee365923e8bb22697e747c1e1009cb.dockerfile,""
a1a778c2b2c619bcd57e6b8c3c20fb7ba1600318.dockerfile,""
a1b64738e63a33503c7ed9d0c6bab368d6ade9b9.dockerfile,"use-no-install-recommends"
a1f0081274a45f13d40db9a850d4d1ac2eb6bcc6.dockerfile,""
a1fdef3337fac4de46cacc92213a64e3652a7ed1.dockerfile,""
a2152e8b9c33f560a276d3309217a120c15ff472.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
a22663cffeb66e9b3518e7848883a717cc5d2350.dockerfile,""
a22a50070c1be1805aa089bee593ef21428a8917.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
a255aafe60c6bb8764a52d95d070495af73140cf.dockerfile,""
a26468201be42ed644088ba3ee743a091f7065ab.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
a266ed80814a7c5036f4779d237e39d629e5b2b5.dockerfile,"use-no-install-recommends"
a278533d40cab40d5781bd9900da82b623a89ea9.dockerfile,""
a27c7d503a860f701d00c563ed695af03a5df72d.dockerfile,""
a28a7335e7af7a62377f5d09a40bbcf983a2b606.dockerfile,""
a2b876aa8c809898a1c9d98e648d8de9516148d5.dockerfile,""
a2c1965641d0f2dc955f5d58d2893c34308d55c1.dockerfile,"use-no-install-recommends"
a2d62243eaa45a10f7f69f9b6b28ffef4e4e3070.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
a2d71097e4cca528012b21df0f479722a3a883f7.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
a2e7b8c0984b8638aaf697f24b9b53ac80cd236e.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
a2fca9ff5c56f592917739d5faaf8099f6914e9a.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add,have-a-user"
a317f4e77367fb23e4a9219626cdd83542ff9b4b.dockerfile,"use-no-install-recommends"
a31b702830630aec34c396f7bdcbaf7705bb19ac.dockerfile,""
a32dda175a16a6f63d2f0f4829606222cbd59aca.dockerfile,""
a32ed9d0ea02a028cd428bda782b45fe43683443.dockerfile,""
a33240294b74f2d2946c804cb7425478f9461f5d.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
a33c500ad220904895c50653a9ac6fbef1101292.dockerfile,""
a353d8260b5e526c465833162b92506be4492617.dockerfile,"use-no-install-recommends"
a369299ce869d6b3b4088209ceaea6935f55afa2.dockerfile,""
a375979abbaad021035754a959506b6b39bdc866.dockerfile,""
a3867f7cdb6e37a1eab42678545f7aa4839a4014.dockerfile,""
a3893a2713d6b265d7e3464f34753a00fd1c97c2.dockerfile,""
a389b4fe95c0d75151cf9094d34061f700d6d22f.dockerfile,"use-no-install-recommends"
a394fb56c15836eaa1d012253738a251b8b4f5fd.dockerfile,""
a396cb0898515485315a39a025a10da978346d9f.dockerfile,"use-no-install-recommends,use-copy-instead-of-add,have-a-user"
a39aec6b0a13090b5fb1bd559c5f785ddb06a706.dockerfile,"use-no-install-recommends"
a39f08755277cc84232dd27d51d6b945f125df4d.dockerfile,""
a3ac8bc98a8f70d9a1757993f58f35766564a121.dockerfile,""
a3c536a8ce341afa25419bbc10d0d982155e104c.dockerfile,""
a3d841e45a813d7ff79ae5b864c40f7bfe9c2515.dockerfile,"have-a-user"
a3e4e0a263546467d2c2cb8ba979e461ca25dee6.dockerfile,"use-no-install-recommends"
a4105d7eef2207d72c5ac556af59c663d840910f.dockerfile,"use-no-install-recommends"
a4105e4ebec541748f3d2329080169236f9d30b9.dockerfile,""
a42b58106e9c5fae1f8107af786c170f782e08a2.dockerfile,"use-copy-instead-of-add,have-a-user"
a42e9293a5185e50025582ea98109c5613580b36.dockerfile,"do-not-use-apt-get-update-alone"
a461f0a5a69e819c480e74dbdc8ee1d46a421f8f.dockerfile,"use-copy-instead-of-add"
a467c3525a1f4453d082c9b58601207f9db69ad9.dockerfile,""
a474f94920be5d009e8a8bffdc8905532a8764fb.dockerfile,"have-a-user"
a47e4463fd03b136316a64053b0874e034fd07f7.dockerfile,""
a47eb6c3c6816ee2d622f0ad163e853756e02bb4.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
a47f0431300830d31f72e0b14d6be86480189855.dockerfile,"use-no-install-recommends"
a47fb65d1bf275225ef71355671978382d4595eb.dockerfile,""
a48e40e52779f131fda0ee191a551d8ac44dfa3a.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
a492f04869463ad59416743ffba812e402022c3c.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,have-a-user"
a4b0e0ed9050674571152c089253919e95285b57.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
a4c1a866ef928e0d8f6a6d13b580dff55dba32b2.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
a4e137f069d6a9324e69846137220d6a24dd408b.dockerfile,""
a4f674a4286e93e75804cf98ba62144b469eb6c0.dockerfile,"use-no-install-recommends"
a4f91c2bfa8030437f55f3feb5ae200b17912914.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
a5065f891765f2d84dacd41d660b4e7e37f744e6.dockerfile,""
a519ac95d7287e3535417ab67f27e15b98b94531.dockerfile,"have-a-user"
a522906f46705fc021f64a8198dd834ac253c48c.dockerfile,""
a5239ef7f679f18aa9436db01fc4081ce2c61a52.dockerfile,""
a525c929cd3f4c5c76e5f0824c5ccc38b66be91e.dockerfile,""
a52630cd92bc92efd55debc019cfbd3d18f69235.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
a53d46358a0d4ae6bdfa31316ec0f633b4488a06.dockerfile,""
